WInfoID,daily,season,pm25,rainPrec,cloudCover,WindSpeed,relHumid,visibility,mean,routeID,locID,stationID
36352,4/18/2020 8:56,,,,,,,,,r7,cor39,
36353,4/21/2020 20:59,,,,,,,,,r72,cor25,
36354,4/21/2020 20:56,,,,,,,,,r72,cor45,
36355,10/21/2019 14:20,,,,,,,,,r63,cor23,
36356,10/21/2019 14:34,,,,,,,,,r55,cor42,
36357,4/21/2020 22:00,,,,,,,,,r8,cor22,
36358,10/28/2018 21:53,,,,,,,,,r48,cor12,
36359,4/21/2020 21:36,,,,,,,,,r5,cor11,
36360,10/28/2018 21:59,,,,,,,,,r4,cor40,
36361,10/28/2018 20:45,,,,,,,,,r65,cor38,
36362,10/28/2018 22:12,,,,,,,,,r77,cor16,
36363,4/21/2020 22:52,,,,,,,,,r48,cor27,
36364,4/21/2020 22:40,,,,,,,,,r8,cor42,
36365,4/21/2020 22:11,,,,,,,,,r48,cor29,
36366,4/18/2020 9:16,,,,,,,,,r74,cor4,
36367,4/18/2020 8:24,,,,,,,,,r56,cor25,
36368,4/21/2020 20:57,,,,,,,,,r45,cor33,
36369,4/21/2020 21:13,,,,,,,,,r50,cor31,
36370,10/28/2018 20:45,,,,,,,,,r80,cor39,
36371,4/18/2020 8:50,,,,,,,,,r32,cor28,
36372,4/18/2020 10:30,,,,,,,,,r77,cor22,
36373,10/21/2019 14:46,,,,,,,,,r68,cor34,
36374,4/18/2020 9:40,,,,,,,,,r29,cor43,
36375,10/28/2018 21:01,,,,,,,,,r42,cor6,
36376,4/18/2020 10:35,,,,,,,,,r52,cor40,
36377,4/21/2020 22:25,,,,,,,,,r30,cor8,
36378,10/21/2019 13:33,,,,,,,,,r51,cor38,
36379,10/21/2019 14:22,,,,,,,,,r14,cor8,
36380,10/21/2019 13:23,,,,,,,,,r70,cor24,
36381,10/28/2018 21:37,,,,,,,,,r53,cor22,
36382,4/18/2020 10:04,,,,,,,,,r32,cor17,
36383,4/18/2020 8:49,,,,,,,,,r59,cor12,
36384,4/18/2020 10:40,,,,,,,,,r36,cor31,
36385,10/21/2019 13:17,,,,,,,,,r65,cor4,
36386,10/21/2019 15:12,,,,,,,,,r72,cor41,
36387,4/18/2020 10:09,,,,,,,,,r17,cor43,
36388,10/21/2019 13:34,,,,,,,,,r58,cor39,
36389,10/28/2018 20:54,,,,,,,,,r39,cor46,
36390,4/21/2020 20:56,,,,,,,,,r18,cor16,
36391,4/18/2020 10:10,,,,,,,,,r71,cor35,
36392,4/21/2020 22:47,,,,,,,,,r75,cor18,
36393,4/21/2020 21:04,,,,,,,,,r45,cor18,
36394,4/21/2020 21:09,,,,,,,,,r64,cor21,
36395,4/18/2020 10:27,,,,,,,,,r36,cor31,
36396,10/21/2019 13:27,,,,,,,,,r71,cor32,
36397,10/28/2018 21:33,,,,,,,,,r33,cor3,
36398,4/18/2020 9:05,,,,,,,,,r27,cor38,
36399,4/21/2020 21:32,,,,,,,,,r25,cor27,
36400,4/18/2020 8:30,,,,,,,,,r19,cor31,
36401,10/21/2019 13:17,,,,,,,,,r74,cor16,
36402,10/28/2018 21:58,,,,,,,,,r15,cor44,
36403,4/21/2020 22:58,,,,,,,,,r80,cor8,
36404,4/21/2020 21:59,,,,,,,,,r65,cor34,
36405,10/28/2018 21:48,,,,,,,,,r61,cor23,
36406,10/21/2019 13:51,,,,,,,,,r61,cor21,
36407,10/28/2018 21:24,,,,,,,,,r76,cor15,
36408,10/21/2019 14:17,,,,,,,,,r55,cor8,
36409,10/28/2018 20:56,,,,,,,,,r46,cor25,
36410,10/21/2019 15:18,,,,,,,,,r7,cor34,
36411,10/28/2018 21:37,,,,,,,,,r68,cor34,
36412,4/18/2020 8:49,,,,,,,,,r11,cor12,
36413,10/28/2018 20:57,,,,,,,,,r28,cor23,
36414,4/18/2020 9:45,,,,,,,,,r25,cor1,
36415,10/21/2019 15:23,,,,,,,,,r77,cor46,
36416,10/21/2019 13:46,,,,,,,,,r34,cor31,
36417,10/21/2019 13:36,,,,,,,,,r75,cor7,
36418,10/28/2018 21:44,,,,,,,,,r67,cor35,
36419,4/21/2020 20:32,,,,,,,,,r39,cor46,
36420,4/21/2020 21:02,,,,,,,,,r56,cor27,
36421,10/21/2019 14:58,,,,,,,,,r43,cor37,
36422,10/21/2019 13:54,,,,,,,,,r69,cor8,
36423,4/18/2020 8:39,,,,,,,,,r68,cor30,
36424,4/18/2020 10:47,,,,,,,,,r39,cor45,
36425,4/21/2020 21:30,,,,,,,,,r71,cor42,
36426,10/28/2018 20:07,,,,,,,,,r47,cor5,
36427,10/28/2018 21:24,,,,,,,,,r19,cor34,
36428,10/21/2019 15:07,,,,,,,,,r31,cor8,
36429,4/18/2020 9:15,,,,,,,,,r10,cor31,
36430,4/21/2020 22:05,,,,,,,,,r71,cor10,
36431,10/28/2018 20:57,,,,,,,,,r16,cor21,
36432,4/18/2020 9:19,,,,,,,,,r18,cor12,
36433,10/21/2019 13:43,,,,,,,,,r9,cor31,
36434,10/28/2018 21:38,,,,,,,,,r67,cor4,
36435,4/21/2020 21:44,,,,,,,,,r61,cor15,
36436,4/18/2020 9:04,,,,,,,,,r63,cor20,
36437,4/18/2020 10:42,,,,,,,,,r5,cor38,
36438,4/18/2020 9:10,,,,,,,,,r77,cor7,
36439,4/21/2020 22:47,,,,,,,,,r14,cor42,
36440,10/21/2019 14:11,,,,,,,,,r29,cor5,
36441,10/28/2018 21:19,,,,,,,,,r55,cor13,
36442,4/18/2020 9:53,,,,,,,,,r28,cor6,
36443,10/28/2018 21:33,,,,,,,,,r40,cor24,
36444,4/21/2020 20:35,,,,,,,,,r74,cor11,
36445,4/18/2020 10:38,,,,,,,,,r55,cor3,
36446,4/21/2020 22:50,,,,,,,,,r13,cor23,
36447,4/18/2020 10:39,,,,,,,,,r71,cor1,
36448,10/28/2018 21:23,,,,,,,,,r36,cor28,
36449,10/28/2018 20:10,,,,,,,,,r75,cor25,
36450,10/28/2018 21:44,,,,,,,,,r6,cor22,
36451,10/28/2018 22:23,,,,,,,,,r1,cor9,
36452,10/28/2018 21:28,,,,,,,,,r66,cor30,
36453,4/18/2020 8:14,,,,,,,,,r4,cor9,
36454,10/21/2019 12:44,,,,,,,,,r78,cor20,
36455,4/21/2020 22:52,,,,,,,,,r36,cor40,
36456,4/21/2020 21:04,,,,,,,,,r52,cor40,
36457,4/21/2020 20:35,,,,,,,,,r48,cor13,
36458,10/28/2018 21:19,,,,,,,,,r7,cor39,
36459,4/21/2020 22:03,,,,,,,,,r46,cor5,
36460,4/18/2020 8:09,,,,,,,,,r7,cor30,
36461,4/18/2020 9:25,,,,,,,,,r12,cor25,
36462,4/18/2020 8:33,,,,,,,,,r68,cor44,
36463,4/21/2020 22:14,,,,,,,,,r20,cor25,
36464,10/28/2018 21:49,,,,,,,,,r47,cor10,
36465,4/21/2020 22:40,,,,,,,,,r48,cor44,
36466,4/18/2020 10:18,,,,,,,,,r34,cor18,
36467,10/28/2018 20:23,,,,,,,,,r75,cor5,
36468,10/21/2019 13:42,,,,,,,,,r62,cor29,
36469,10/21/2019 13:48,,,,,,,,,r63,cor21,
36470,10/28/2018 21:36,,,,,,,,,r77,cor37,
36471,4/21/2020 22:00,,,,,,,,,r28,cor9,
36472,4/21/2020 20:31,,,,,,,,,r1,cor25,
36473,4/18/2020 8:53,,,,,,,,,r31,cor41,
36474,4/18/2020 8:14,,,,,,,,,r14,cor25,
36475,10/28/2018 21:02,,,,,,,,,r26,cor16,
36476,4/21/2020 21:52,,,,,,,,,r13,cor7,
36477,4/18/2020 10:45,,,,,,,,,r43,cor29,
36478,4/18/2020 9:36,,,,,,,,,r17,cor11,
36479,4/21/2020 22:50,,,,,,,,,r28,cor1,
36480,10/21/2019 14:12,,,,,,,,,r6,cor47,
36481,10/21/2019 12:47,,,,,,,,,r46,cor7,
36482,4/18/2020 10:34,,,,,,,,,r65,cor20,
36483,10/21/2019 12:47,,,,,,,,,r39,cor44,
36484,4/18/2020 8:30,,,,,,,,,r58,cor45,
36485,10/21/2019 14:16,,,,,,,,,r16,cor17,
36486,4/18/2020 8:12,,,,,,,,,r7,cor3,
36487,10/28/2018 21:48,,,,,,,,,r50,cor31,
36488,4/18/2020 8:24,,,,,,,,,r34,cor21,
36489,10/28/2018 20:44,,,,,,,,,r43,cor25,
36490,10/21/2019 12:58,,,,,,,,,r80,cor17,
36491,10/28/2018 22:13,,,,,,,,,r34,cor14,
36492,10/28/2018 21:10,,,,,,,,,r40,cor26,
36493,10/28/2018 21:42,,,,,,,,,r23,cor7,
36494,4/18/2020 9:46,,,,,,,,,r10,cor28,
36495,4/21/2020 22:34,,,,,,,,,r27,cor23,
36496,4/18/2020 9:43,,,,,,,,,r71,cor9,
36497,10/28/2018 20:46,,,,,,,,,r49,cor12,
36498,4/21/2020 22:28,,,,,,,,,r2,cor3,
36499,10/28/2018 20:38,,,,,,,,,r12,cor11,
36500,10/21/2019 15:20,,,,,,,,,r12,cor26,
36501,4/21/2020 21:38,,,,,,,,,r35,cor7,
36502,10/21/2019 13:16,,,,,,,,,r2,cor27,
36503,4/21/2020 20:47,,,,,,,,,r68,cor25,
36504,4/21/2020 22:36,,,,,,,,,r43,cor35,
36505,10/21/2019 13:49,,,,,,,,,r21,cor47,
36506,10/28/2018 22:38,,,,,,,,,r25,cor41,
36507,10/28/2018 20:20,,,,,,,,,r42,cor33,
36508,10/28/2018 21:22,,,,,,,,,r4,cor4,
36509,4/21/2020 21:14,,,,,,,,,r60,cor1,
36510,4/21/2020 21:45,,,,,,,,,r50,cor36,
36511,10/28/2018 21:55,,,,,,,,,r21,cor11,
36512,4/18/2020 9:16,,,,,,,,,r76,cor15,
36513,4/21/2020 21:27,,,,,,,,,r36,cor46,
36514,10/21/2019 13:38,,,,,,,,19.15,r74,cor5,
36515,4/18/2020 8:37,,,,,,,,2.99733333,r34,cor5,
36516,4/18/2020 10:31,,,,,,,,6.433958333,r64,cor7,
36517,4/18/2020 8:12,,,,,,,,2.21875,r49,cor37,
36518,10/28/2018 20:49,,,,,,,,7.845625,r49,cor13,
36519,4/21/2020 20:32,,,,,,,,5.885833333,r33,cor20,
36520,4/21/2020 21:38,,,,,,,,4.836875,r75,cor30,
36521,10/28/2018 21:44,,,,,,,,5.585833333,r10,cor1,
36522,10/21/2019 12:55,,,,,,,,1.1641667,r19,cor10,
36523,10/28/2018 20:54,,,,,,,,3.16875,r10,cor7,
36524,10/28/2018 21:05,,,,,,,,6.769375,r15,cor20,
36525,10/21/2019 14:36,,,,,,,,9.863333333,r41,cor37,
36526,4/18/2020 8:19,,,,,,,,8.5283333,r3,cor39,
36527,10/21/2019 14:34,,,,,,,,5.342916667,r5,cor29,
36528,10/28/2018 21:26,,,,,,,,4.55416667,r14,cor45,
36529,10/21/2019 14:53,,,,,,,,5.21666667,r54,cor37,
36530,4/21/2020 20:59,,,,,,,,2.56783333,r74,cor19,
36531,4/18/2020 9:59,,,,,,,,2.97291667,r45,cor45,
36532,4/18/2020 10:34,,,,,,,,6.63416667,r22,cor13,
36533,4/21/2020 20:38,,,,,,,,1.7214167,r8,cor28,
36534,4/21/2020 20:45,,,,,,,,14.359375,r63,cor42,
36535,10/28/2018 20:38,,,,,,,,11.67145833,r54,cor22,
36536,10/28/2018 20:22,,,,,,,,8.644791667,r5,cor10,
36537,4/21/2020 22:31,,,,,,,,14.8983333,r20,cor45,
36538,10/21/2019 13:36,,,,,,,,15.21125,r44,cor2,
36539,10/28/2018 20:53,,,,,,,,7.969791667,r62,cor24,
36540,4/18/2020 10:28,,,,,,,,1.851875,r6,cor5,
36541,4/18/2020 10:12,,,,,,,,12.631875,r45,cor30,
36542,4/18/2020 8:45,,,,,,,,13.351875,r17,cor47,
36543,10/28/2018 22:03,,,,,,,,6.1745455,r45,cor38,
36544,4/21/2020 22:17,,,,,,,,17.678333,r72,cor47,
36545,4/21/2020 21:49,,,,,,,,2.14729167,r47,cor1,
36546,10/28/2018 22:02,,,,,,,,22.719375,r8,cor19,
36547,10/21/2019 12:50,,,,,,,,18.94666667,r51,cor15,
36548,10/28/2018 21:18,,,,,,,,8.498541667,r6,cor10,
36549,10/28/2018 21:38,,,,,,,,22.714167,r42,cor5,
36550,4/18/2020 8:12,,,,,,,,11.36645833,r56,cor31,
36551,10/28/2018 22:08,,,,,,,,18.76895833,r37,cor23,
36552,10/28/2018 20:06,,,,,,,,12.855,r44,cor15,
36553,10/21/2019 14:34,,,,,,,,16.47541667,r38,cor22,
36554,4/21/2020 20:33,,,,,,,,24.2625,r44,cor46,
36555,4/18/2020 9:07,,,,,,,,28.374375,r72,cor30,
36556,4/21/2020 21:53,,,,,,,,16.7764167,r56,cor2,
36557,10/28/2018 22:27,,,,,,,,12.72666667,r30,cor14,
36558,4/18/2020 9:17,,,,,,,,19.51958333,r54,cor31,
36559,4/18/2020 10:23,,,,,,,,19.783333,r30,cor39,
36560,4/18/2020 10:40,,,,,,,,2.66854167,r25,cor11,
36561,4/18/2020 9:27,,,,,,,,18.543125,r69,cor29,
36562,4/21/2020 22:54,,,,,,,,23.74333333,r35,cor4,
36563,10/28/2018 20:34,,,,,,,,1.9483333,r15,cor6,
36564,4/18/2020 9:09,,,,,,,,12.11729167,r3,cor23,
36565,4/21/2020 21:56,,,,,,,,5.179375,r38,cor10,
36566,10/21/2019 12:57,,,,,,,,14.37166667,r57,cor13,
36567,10/21/2019 13:01,,,,,,,,2.819375,r16,cor23,
36568,4/18/2020 8:12,,,,,,,,4.871875,r18,cor40,
36569,10/28/2018 21:24,,,,,,,,7.42283333,r53,cor9,
36570,10/28/2018 20:51,,,,,,,,16.3577833,r47,cor4,
36571,10/28/2018 20:28,,,,,,,,13.34625,r7,cor10,
36572,4/18/2020 10:47,,,,,,,,2.5583333,r27,cor44,
36573,10/28/2018 20:28,,,,,,,,32.7125,r42,cor15,
36574,10/28/2018 22:20,,,,,,,,21.55979167,r20,cor5,
36575,4/21/2020 20:32,,,,,,,,3.566875,r80,cor42,
36576,10/28/2018 22:00,,,,,,,,22.3764167,r5,cor27,
36577,10/21/2019 14:27,,,,,,,,6.624375,r14,cor39,
36578,4/18/2020 9:25,,,,,,,,7.4875,r24,cor15,
36579,10/28/2018 21:31,,,,,,,,17.554375,r66,cor28,
36580,10/28/2018 20:40,,,,,,,,28.8527833,r78,cor24,
36581,4/18/2020 8:18,,,,,,,,21.34145833,r37,cor16,
36582,10/21/2019 13:50,,,,,,,,8.3375,r54,cor20,
36583,10/21/2019 12:56,,,,,,,,21.29166667,r17,cor19,
36584,4/18/2020 9:54,,,,,,,,32.919375,r47,cor24,
36585,4/21/2020 21:22,,,,,,,,15.33895833,r18,cor15,
36586,10/28/2018 21:17,,,,,,,,12.36645833,r26,cor10,
36587,4/21/2020 22:36,,,,,,,,14.5664167,r55,cor37,
36588,4/18/2020 10:36,,,,,,,,13.23416667,r41,cor34,
36589,4/21/2020 21:50,,,,,,,,19.15854167,r74,cor13,
36590,10/21/2019 15:20,,,,,,,,15.4783333,r9,cor22,
36591,4/18/2020 8:40,,,,,,,,42.81333333,r79,cor37,
36592,4/18/2020 9:22,,,,,,,,18.59583333,r76,cor44,
36593,10/28/2018 21:59,,,,,,,,21.32166667,r53,cor29,
36594,4/18/2020 10:21,,,,,,,,22.24958333,r49,cor32,
36595,10/21/2019 12:57,,,,,,,,7.34278333,r39,cor12,
36596,4/18/2020 10:23,,,,,,,,8.39125,r12,cor16,
36597,10/28/2018 22:32,,,,,,,,22.583333,r71,cor26,
36598,10/28/2018 21:15,,,,,,,,35.454375,r34,cor32,
36599,10/28/2018 20:03,,,,,,,,5.831875,r6,cor10,
36600,10/28/2018 21:38,,,,,,,,2.62283333,r38,cor29,
36601,4/18/2020 10:41,,,,,,,,8.436875,r49,cor19,
36602,10/28/2018 20:10,,,,,,,,16.2428333,r42,cor45,
36603,10/21/2019 14:52,,,,,,,,16.8854167,r7,cor13,
36604,10/21/2019 15:18,,,,,,,,11.12458333,r45,cor29,
36605,10/28/2018 21:02,,,,,,,,19.468125,r44,cor47,
36606,10/28/2018 20:59,,,,,,,,28.485625,r53,cor46,
36607,10/21/2019 13:05,,,,,,,,2.99416667,r50,cor8,
36608,4/21/2020 22:53,,,,,,,,3.51479167,r62,cor46,
36609,10/21/2019 13:58,,,,,,,,25.61833333,r35,cor30,
36610,4/18/2020 10:18,,,,,,,,9.446875,r61,cor28,
36611,4/18/2020 9:53,,,,,,,,2.92416667,r34,cor29,
36612,4/18/2020 10:41,,,,,,,,7.986875,r47,cor29,
36613,4/21/2020 22:41,,,,,,,,11.22,r67,cor35,
36614,10/21/2019 13:12,,,,,,,,13.45375,r21,cor45,
36615,10/28/2018 20:22,,,,,,,,18.963125,r56,cor22,
36616,10/28/2018 21:44,,,,,,,,26.6175,r35,cor43,
36617,10/28/2018 20:34,,,,,,,,1.98458333,r41,cor17,
36618,4/18/2020 9:03,,,,,,,,1.74666667,r45,cor12,
36619,4/21/2020 20:35,,,,,,,,6.561458333,r25,cor17,
36620,4/18/2020 9:24,,,,,,,,5.486458333,r30,cor10,
36621,4/21/2020 23:08,,,,,,,,9.19791667,r49,cor22,
36622,4/18/2020 10:01,,,,,,,,16.2895833,r67,cor36,
36623,10/21/2019 12:43,,,,,,,,16.1164167,r69,cor22,
36624,10/28/2018 21:54,,,,,,,,15.13458333,r72,cor35,
36625,4/18/2020 9:57,,,,,,,,24.94895833,r54,cor27,
36626,4/21/2020 20:50,,,,,,,,18.6177833,r75,cor6,
36627,4/21/2020 22:58,,,,,,,,21.64,r30,cor31,
36628,10/28/2018 20:40,,,,,,,,18.6764167,r30,cor31,
36629,10/21/2019 13:31,,,,,,,,21.4664167,r67,cor47,
36630,10/28/2018 21:44,,,,,,,,13.17479167,r75,cor25,
36631,10/21/2019 14:30,,,,,,,,18.6,r61,cor15,
36632,4/21/2020 22:08,,,,,,,,14.64167,r57,cor41,
36633,4/21/2020 22:10,,,,,,,,2.8875,r6,cor15,
36634,10/28/2018 21:31,,,,,,,,22.65833333,r3,cor2,
36635,4/18/2020 8:34,,,,,,,,13.98729167,r6,cor18,
36636,10/21/2019 12:42,,,,,,,,31.3727833,r77,cor26,
36637,10/28/2018 20:12,,,,,,,,28.85729167,r45,cor35,
36638,4/18/2020 10:33,,,,,,,,4.141667,r28,cor13,
36639,4/21/2020 21:30,,,,,,,,28.24375,r5,cor39,
36640,4/21/2020 21:03,,,,,,,,15.5728333,r51,cor38,
36641,10/21/2019 13:08,,,,,,,,14.182833,r10,cor43,
36642,4/21/2020 21:37,,,,,,,,21.385,r40,cor12,
36643,4/21/2020 21:17,,,,,,,,47.5333333,r34,cor9,
36644,4/18/2020 8:57,,,,,,,,32.57625,r38,cor27,
36645,10/21/2019 13:15,,,,,,,,22.57125,r51,cor28,
36646,10/28/2018 22:12,,,,,,,,22.98,r12,cor5,
36647,4/18/2020 10:03,,,,,,,,18.87916667,r77,cor21,
36648,10/28/2018 20:13,,,,,,,,22.7229167,r49,cor24,
36649,4/21/2020 22:04,,,,,,,,34.646875,r2,cor6,
36650,4/18/2020 10:45,,,,,,,,45.174375,r74,cor32,
36651,10/21/2019 14:39,,,,,,,,41.876875,r43,cor14,
36652,4/18/2020 10:10,,,,,,,,17.92145833,r64,cor6,
36653,4/18/2020 9:01,,,,,,,,5.21458333,r53,cor14,
36654,10/21/2019 14:09,,,,,,,,4.143125,r9,cor10,
36655,10/21/2019 14:30,,,,,,,,12.6978333,r56,cor13,
36656,10/21/2019 13:29,,,,,,,,15.26416667,r39,cor35,
36657,10/28/2018 21:04,,,,,,,,8.845625,r33,cor44,
36658,4/21/2020 20:32,,,,,,,,3.26458333,r64,cor27,
36659,4/18/2020 10:13,,,,,,,,1.1583333,r12,cor12,
36660,10/21/2019 13:28,,,,,,,,12.659375,r76,cor36,
36661,4/18/2020 8:48,,,,,,,,4.189583333,r20,cor43,
36662,10/21/2019 15:15,,,,,,,,8.85,r43,cor39,
36663,4/18/2020 8:29,,,,,,,,4.566458333,r16,cor43,
36664,4/18/2020 8:26,,,,,,,,2.58875,r54,cor37,
36665,10/21/2019 15:13,,,,,,,,3.9783333,r74,cor26,
36666,4/18/2020 8:40,,,,,,,,11.232833,r54,cor24,
36667,10/28/2018 22:16,,,,,,,,7.183333333,r72,cor4,
36668,10/28/2018 21:15,,,,,,,,8.969583333,r65,cor18,
36669,4/18/2020 8:38,,,,,,,,58.2678333,r11,cor2,
36670,4/21/2020 22:03,,,,,,,,365.376875,r58,cor30,
36671,10/21/2019 13:49,,,,,,,,622.66625,r22,cor20,
36672,4/21/2020 21:08,,,,,,,,11.19666667,r16,cor34,
36673,4/21/2020 21:20,,,,,,,,13.74,r52,cor38,
36674,4/18/2020 9:52,,,,,,,,5.7641667,r32,cor2,
36675,10/28/2018 21:34,,,,,,,,31.825,r70,cor45,
36676,4/18/2020 9:11,,,,,,,,15.5916667,r8,cor28,
36677,10/21/2019 15:03,,,,,,,,1.193125,r66,cor19,
36678,4/18/2020 10:37,,,,,,,,6.64783333,r10,cor23,
36679,10/28/2018 22:28,,,,,,,,12.1125,r44,cor16,
36680,10/21/2019 13:06,,,,,,,,16.6878333,r58,cor35,
36681,4/21/2020 22:36,,,,,,,,4.269375,r23,cor32,
36682,4/18/2020 9:32,,,,,,,,8.31625,r72,cor27,
36683,4/18/2020 8:49,,,,,,,,6.517291667,r4,cor12,
36684,10/28/2018 22:11,,,,,,,,3.67916667,r33,cor19,
36685,10/28/2018 20:54,,,,,,,,9.68375,r63,cor6,
36686,4/21/2020 22:51,,,,,,,,16.753125,r8,cor25,
36687,10/28/2018 21:22,,,,,,,,7.87916667,r8,cor14,
36688,10/21/2019 15:15,,,,,,,,12.22625,r72,cor18,
36689,4/18/2020 9:03,,,,,,,,4.84641667,r34,cor42,
36690,10/28/2018 20:24,,,,,,,,11.4177833,r26,cor7,
36691,4/21/2020 21:25,,,,,,,,18.1383333,r25,cor13,
36692,4/21/2020 22:25,,,,,,,,5.223125,r13,cor30,
36693,10/21/2019 13:45,,,,,,,,23.8479167,r21,cor29,
36694,10/28/2018 20:50,,,,,,,,19.126875,r65,cor32,
36695,4/21/2020 21:19,,,,,,,,1.928333,r60,cor27,
36696,4/21/2020 22:34,,,,,,,,1.419166667,r44,cor45,
36697,4/18/2020 10:48,,,,,,,,5.481458333,r36,cor34,
36698,10/28/2018 20:35,,,,,,,,18.136875,r62,cor22,
36699,4/18/2020 9:05,,,,,,,,2.71479167,r14,cor24,
36700,10/28/2018 22:04,,,,,,,,14.58166667,r28,cor1,
36701,4/21/2020 23:04,,,,,,,,8.566875,r40,cor18,
36702,4/18/2020 8:49,,,,,,,,3.3525,r23,cor25,
36703,10/28/2018 20:17,,,,,,,,7.582291667,r50,cor29,
36704,10/21/2019 13:06,,,,,,,,8.47278333,r26,cor17,
36705,4/21/2020 23:12,,,,,,,,5.11283333,r31,cor1,
36706,10/21/2019 14:01,,,,,,,,2.44583333,r66,cor26,
36707,10/28/2018 21:25,,,,,,,,8.19583333,r49,cor46,
36708,4/21/2020 21:20,,,,,,,,4.56458333,r74,cor23,
36709,4/18/2020 10:46,,,,,,,,7.276875,r79,cor44,
36710,4/21/2020 22:04,,,,,,,,14.512833,r31,cor35,
36711,4/18/2020 10:03,,,,,,,,23.2514167,r75,cor21,
36712,10/28/2018 21:00,,,,,,,,23.71791667,r62,cor36,
36713,10/21/2019 13:29,,,,,,,,23.19145833,r10,cor6,
36714,4/18/2020 8:41,,,,,,,,13.16875,r40,cor9,
36715,10/21/2019 12:55,,,,,,,,2.27625,r24,cor17,
36716,4/18/2020 9:22,,,,,,,,3.556875,r34,cor17,
36717,10/28/2018 20:25,,,,,,,,8.7291667,r74,cor25,
36718,10/21/2019 13:25,,,,,,,,4.288958333,r18,cor29,
36719,10/21/2019 13:38,,,,,,,,6.9725,r48,cor19,
36720,10/21/2019 14:59,,,,,,,,14.64958333,r18,cor41,
36721,4/21/2020 21:11,,,,,,,,11.88395833,r20,cor46,
36722,10/21/2019 13:28,,,,,,,,8.985833333,r3,cor44,
36723,4/18/2020 10:06,,,,,,,,3.98625,r26,cor40,
36724,10/21/2019 15:10,,,,,,,,15.4333333,r20,cor34,
36725,4/18/2020 8:09,,,,,,,,22.35625,r11,cor1,
36726,4/18/2020 8:20,,,,,,,,9.274166667,r30,cor19,
36727,4/18/2020 9:09,,,,,,,,1.86895833,r70,cor35,
36728,4/18/2020 9:22,,,,,,,,23.634375,r36,cor25,
36729,4/18/2020 9:23,,,,,,,,13.1283333,r28,cor18,
36730,10/28/2018 20:24,,,,,,,,15.6625,r78,cor13,
36731,4/21/2020 20:43,,,,,,,,29.35916667,r67,cor41,
36732,10/21/2019 14:24,,,,,,,,36.7783333,r24,cor10,
36733,10/28/2018 20:55,,,,,,,,23.651875,r7,cor22,
36734,4/21/2020 21:53,,,,,,,,1.6252833,r37,cor3,
36735,4/18/2020 9:42,,,,,,,,31.69375,r16,cor35,
36736,10/21/2019 13:02,,,,,,,,19.821875,r64,cor12,
36737,4/21/2020 21:47,,,,,,,,19.39833333,r48,cor23,
36738,10/28/2018 21:50,,,,,,,,17.28333333,r60,cor31,
36739,4/21/2020 20:42,,,,,,,,41.6645833,r80,cor9,
36740,4/21/2020 21:45,,,,,,,,21.2528333,r16,cor46,
36741,10/28/2018 21:18,,,,,,,,18.59625,r51,cor27,
36742,10/28/2018 21:22,,,,,,,,5.16625,r39,cor24,
36743,4/18/2020 9:36,,,,,,,,8.89141667,r41,cor15,
36744,4/18/2020 10:34,,,,,,,,25.6479167,r50,cor36,
36745,4/18/2020 8:08,,,,,,,,32.4354167,r15,cor15,
36746,4/21/2020 22:27,,,,,,,,54.45395833,r55,cor21,
36747,4/21/2020 22:38,,,,,,,,37.328125,r1,cor11,
36748,4/21/2020 21:21,,,,,,,,15.46375,r41,cor36,
36749,10/28/2018 22:00,,,,,,,,4.721276596,r66,cor43,
36750,10/21/2019 14:16,,,,,,,,8.89528333,r72,cor40,
36751,10/21/2019 15:14,,,,,,,,11.7341667,r26,cor26,
36752,4/21/2020 21:00,,,,,,,,21.11875,r27,cor4,
36753,10/28/2018 20:06,,,,,,,,13.16166667,r59,cor31,
36754,10/28/2018 21:31,,,,,,,,21.424375,r65,cor34,
36755,4/21/2020 22:47,,,,,,,,49.4414167,r45,cor18,
36756,4/18/2020 10:18,,,,,,,,52.82583333,r71,cor25,
36757,4/21/2020 22:08,,,,,,,,5.752833,r26,cor47,
36758,10/21/2019 13:15,,,,,,,,37.5327833,r69,cor9,
36759,10/28/2018 20:20,,,,,,,,46.713125,r14,cor28,
36760,10/28/2018 22:03,,,,,,,,44.79166667,r31,cor27,
36761,4/18/2020 9:38,,,,,,,,45.7128333,r54,cor33,
36762,10/21/2019 15:16,,,,,,,,28.9325,r6,cor29,
36763,10/21/2019 14:44,,,,,,,,11.26791667,r40,cor10,
36764,4/18/2020 10:03,,,,,,,,25.95416667,r57,cor17,
36765,4/21/2020 21:28,,,,,,,,25.11979167,r74,cor40,
36766,4/21/2020 22:17,,,,,,,,32.59333333,r20,cor43,
36767,10/21/2019 15:10,,,,,,,,23.3627833,r67,cor20,
36768,10/28/2018 22:34,,,,,,,,19.285625,r29,cor27,
36769,10/28/2018 20:20,,,,,,,,24.785625,r57,cor29,
36770,10/21/2019 15:07,,,,,,,,9.19375,r34,cor12,
36771,10/21/2019 14:25,,,,,,,,21.52729167,r59,cor4,
36772,10/28/2018 20:34,,,,,,,,41.9177833,r27,cor45,
36773,10/28/2018 21:53,,,,,,,,22.52,r65,cor33,
36774,10/28/2018 22:09,,,,,,,,8.486666667,r33,cor40,
36775,10/28/2018 21:49,,,,,,,,14.82125,r26,cor11,
